sim_type,pulse_shape,bin_width_ms,peak_amplitude,peak_amp_relative,overall_amplitude,position,padding,angle,trigger,background_level,sim_det,base_det,analysis_det,num_analysis_det,total_sim,successful_runs,failed_runs,median_mvt_ms,mvt_err_lower_ms,mvt_err_upper_ms,all_median_mvt_ms,all_mvt_err_lower_ms,all_mvt_err_upper_ms,mean_src_counts,mean_bkgd_counts,mean_src_counts_total,mean_src_counts_template,mean_src_counts_feature,mean_bkgd_counts_feature_local,mean_back_avg_cps,MVT_snr,MVT_snr_position,S_flu,S_flu_total,S_flu_template,S_flu_feature_avg,S_flu_feature_local,sigma_feature,center_time_feature,sigma,center_time,width,peak_time_ratio,start_time,rise_time,decay_time
function,complex_pulse_long,0.1,2,1,2,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,133,167,63.555,28.088,33.8326,88.604,38.7491,68.6727,-999,8013.87,13086.68,13036.61,50.07,236.73,1001.73,46.63,37.06,-999,146.19,145.63,3.98,3.26,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,0.02,0.01,2,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,166,134,100.4555,29.6957,39.5811,114.593,38.7608,71.3197,-999,8007.28,13036.79,13036.27,0.52,60.19,1000.91,57.19,10.08,-999,145.7,145.69,0.04,0.07,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,5,1,5,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,127,173,28.534,10.2663,13.6407,44.3715,19.9507,42.8943,-999,8003.45,32729.91,32604.02,125.89,505.38,1000.43,70.97,59.97,-999,365.87,364.46,7.21,5.6,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,0.01,0.01,1,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,168,132,168.444,70.423,63.9091,180.1345,65.7767,71.5397,-999,7988.27,6529.14,6528.86,0.29,60.65,998.53,42.95,13.13,-999,73.06,73.05,0.03,0.04,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,0.05,0.01,5,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,180,120,73.103,22.3898,16.9353,75.353,24.6016,39.9305,-999,7993.01,32592.51,32591.17,1.33,501.56,999.13,108.45,75.95,-999,364.57,364.56,0.08,0.06,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,0.1,0.01,10,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,177,123,59.942,18.0961,18.9077,61.304,19.6882,29.304,-999,7992.19,65196.64,65193.9,2.73,59.63,999.02,188.01,8.04,-999,729.31,729.28,0.12,0.35,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,0.03,0.01,3,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,184,116,84.4585,24.3143,30.3477,94.459,31.4996,46.4773,-999,7991.07,19564.21,19563.34,0.87,323.35,998.88,73.94,53.3,-999,218.87,218.86,0.06,0.05,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,0.04,0.01,4,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,180,120,81.661,28.3499,18.6282,83.87,26.6053,51.1074,-999,7992.79,26078.23,26077.11,1.12,410.9,999.1,93.46,54.9,-999,291.7,291.69,0.07,0.06,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,10,1,10,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,95,205,41.584,17.5869,16.6905,53.171,19.4964,44.7758,-999,7976.73,65435.16,65188.27,246.88,59.23,997.09,158.42,26.68,-999,732.68,729.92,10.54,32.26,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,10,1,10,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,169,131,20.183,5.3537,5.3601,24.643,7.7495,18.3808,-999,7983.21,65432.22,65183.54,248.67,949.68,997.9,114.39,98.9,-999,732.36,729.58,10.61,8.07,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,0.1,0.01,10,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,177,123,59.644,18.2949,20.422,61.265,19.9658,29.4058,-999,7991.64,65198.27,65195.54,2.73,946.18,998.96,187.66,112.94,-999,729.36,729.33,0.12,0.09,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,50.0,1,50.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,174,126,15.368,3.0565,3.5772,18.199,4.765,15.7984,-999,7998.86,327234.28,325983.18,1251.1,59.89,999.86,465.94,181.82,-999,3659.0,3645.01,25.0,162.77,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,0.5,0.01,50.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,194,106,42.9375,17.1142,11.6351,43.006,18.2381,17.1828,-999,7990.48,325953.66,325941.54,12.12,60.56,998.81,759.78,8.46,-999,3646.61,3646.48,0.24,1.57,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,0.5,0.01,50.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,192,108,42.8865,16.6792,10.458,42.997,18.2311,17.1036,-999,7990.46,325953.6,325941.48,12.12,4487.54,998.81,759.56,505.09,-999,3646.61,3646.48,0.24,0.18,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,100.0,1,100.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,208,92,13.1495,3.7071,2.2919,14.579,3.8869,7.9402,-999,8004.04,654490.24,651985.78,2504.46,58.69,1000.5,850.23,280.72,-999,7315.94,7287.94,35.6,328.71,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,1.0,0.01,100.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,194,106,41.863,13.2294,8.9258,41.8115,17.0163,9.5914,-999,8004.57,652020.32,651995.29,25.03,8906.99,1000.57,1487.24,960.74,-999,7288.08,7287.8,0.36,0.26,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,1.0,0.01,100.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,194,106,41.839,15.8675,8.9061,41.81,17.5815,9.7278,-999,8004.45,652023.51,651998.49,25.02,59.12,1000.56,1486.6,8.55,-999,7288.17,7287.89,0.36,3.27,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,10,2,5,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,140,160,18.1855,3.6086,5.5009,26.3565,9.1092,30.7057,-999,8012.12,32872.7,32619.76,252.94,60.44,1001.51,58.6,41.3,-999,367.26,364.44,14.49,32.74,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,4,2,2,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,69,231,41.521,19.8705,42.2251,82.982,39.8572,69.1767,-999,7988.39,13113.23,13015.26,97.97,61.77,998.55,38.8,15.15,-999,146.72,145.63,7.8,12.53,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,20,2,10,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,228,72,14.951,4.2711,3.2153,15.6245,4.2893,5.5056,-999,7993.8,65689.55,65189.83,499.71,59.74,999.23,100.4,73.72,-999,734.75,729.16,21.33,65.1,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,2,2,1,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,96,204,60.006,25.8658,64.1976,116.898,66.3208,97.7492,-999,7988.51,6573.91,6522.86,51.04,149.29,998.56,27.57,25.2,-999,73.56,72.98,4.89,4.18,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,2,2,1,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,127,173,123.954,55.2434,74.0653,154.0625,63.9971,99.9733,-999,7983.65,6571.88,6522.8,49.08,59.94,997.96,37.57,14.35,-999,73.55,73.01,4.7,6.39,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,20,2,10,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,235,65,13.187,3.0194,2.555,14.494,3.9714,3.6446,-999,7992.56,65690.55,65191.32,499.23,947.2,999.07,120.23,120.07,-999,734.82,729.24,21.31,16.23,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,6,2,3,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,92,208,21.5695,4.395,13.4577,57.753,36.177,34.7179,-999,7997.67,19705.15,19554.39,150.76,61.46,999.71,40.94,24.09,-999,220.35,218.67,10.49,19.34,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,6,2,3,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,200,100,18.4255,4.3216,6.3536,21.5535,6.6907,20.2184,-999,7995.0,19709.19,19559.08,150.1,323.54,999.37,45.38,45.34,-999,220.44,218.76,10.44,8.35,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,4,2,2,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,150,150,24.4805,8.8417,10.5616,35.7965,14.7345,35.3291,-999,8007.27,13124.05,13024.17,99.87,239.13,1000.91,32.61,31.7,-999,146.67,145.56,7.95,6.47,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,8,2,4,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,120,180,18.4145,3.6955,6.3148,40.2135,22.4426,33.9203,-999,8008.82,26297.17,26094.05,203.12,60.22,1001.1,48.62,29.51,-999,293.86,291.59,12.7,26.32,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,10,2,5,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,224,76,15.536,3.1459,3.9507,17.2875,4.585,8.9255,-999,8004.8,32841.54,32591.59,249.94,503.57,1000.6,68.24,68.23,-999,367.08,364.29,14.32,11.14,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,3,3,1,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,79,221,50.806,25.34,87.2093,104.8535,56.3023,116.6479,-999,7980.0,6570.77,6498.08,72.7,60.59,997.5,25.59,15.51,-999,73.56,72.74,6.98,9.41,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,12,3,4,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,228,72,14.816,3.7231,3.2881,15.3315,2.9135,6.2387,-999,8000.39,26377.44,26078.08,299.36,60.13,1000.05,45.82,44.07,-999,294.92,291.57,18.72,38.81,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,6,3,2,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,186,114,18.208,5.1836,6.3534,22.1195,7.0987,27.3024,-999,8011.48,13184.19,13033.33,150.85,60.13,1001.44,28.33,26.52,-999,147.3,145.62,12.01,19.58,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,50.0,1,50.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,221,79,13.047,4.1238,2.2738,14.591,4.3868,3.503,-999,7998.65,327217.86,325966.98,1250.88,4485.74,999.83,439.8,437.78,-999,3658.87,3644.88,24.99,18.68,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,8,2,4,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,208,92,17.1325,4.1897,4.1105,18.819,4.4651,15.1813,-999,7999.21,26288.27,26087.76,200.51,413.45,999.9,57.37,57.35,-999,293.94,291.7,12.54,9.87,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,9,3,3,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,226,74,15.497,3.731,5.203,17.505,4.9828,7.3644,-999,7994.78,19781.44,19557.46,223.98,60.34,999.35,36.45,33.84,-999,221.25,218.74,15.58,29.0,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,100.0,2,50.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,257,43,10.558,3.1081,2.0931,10.753,3.1303,2.3566,-999,7995.59,328482.13,325978.61,2503.52,60.88,999.45,391.23,307.2,-999,3673.71,3645.71,50.02,322.88,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,3,3,1,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,140,160,25.0115,7.2081,17.6693,49.3335,28.349,54.5161,-999,7993.91,6594.13,6518.68,75.45,150.94,999.24,21.15,20.13,-999,73.76,72.91,7.23,6.15,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,15,3,5,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,227,73,14.246,3.651,3.1052,14.8605,3.9563,6.1142,-999,8006.36,32963.16,32589.0,374.16,60.48,1000.79,53.28,47.97,-999,368.41,364.23,21.44,48.41,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,30,3,10,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,247,53,10.906,3.0969,3.0131,12.436,3.7867,2.6564,-999,7990.96,65945.98,65195.91,750.07,59.89,998.87,93.32,92.89,-999,737.76,729.36,32.01,97.61,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,100.0,2,50.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,280,20,8.9825,2.3727,1.9535,9.0225,1.9655,2.2657,-999,7997.98,328482.34,325978.59,2503.75,4486.1,999.75,499.27,497.72,-999,3673.17,3645.17,50.03,37.38,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,6,3,2,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,221,79,17.517,4.7228,3.787,18.565,5.5325,8.2658,-999,8002.08,13178.48,13028.49,149.99,236.66,1000.26,38.34,38.33,-999,147.33,145.65,11.94,9.77,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,9,3,3,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,234,66,14.868,3.6124,3.151,15.4675,3.4346,5.2493,-999,7991.0,19773.53,19550.22,223.31,323.92,998.88,47.95,46.64,-999,221.21,218.71,15.54,12.42,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,12,3,4,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,235,65,13.327,3.5586,2.2821,14.5565,3.8837,3.7729,-999,7996.06,26368.07,26069.83,298.24,412.33,999.51,61.12,60.01,-999,294.89,291.55,18.66,14.7,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,150.0,3,50.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,295,5,8.855,1.722,1.2549,8.862,1.7282,1.2656,-999,7996.88,329745.8,325989.19,3756.61,61.05,999.61,433.07,433.07,-999,3687.55,3645.54,75.06,484.14,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,200.0,2,100.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,283,17,8.923,1.7242,1.772,8.973,1.7052,1.8811,-999,8005.96,656994.27,651984.22,5010.05,59.17,1000.74,708.13,525.53,-999,7343.06,7287.06,71.21,655.49,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,100.0,1,100.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,253,47,10.653,2.977,2.2342,10.8325,2.8797,4.0267,-999,8002.88,654474.34,651970.34,2504.0,8902.53,1000.36,797.23,796.91,-999,7316.31,7288.31,35.59,26.54,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,200.0,2,100.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,298,2,8.9145,1.5083,0.3289,8.916,1.5073,0.3343,-999,8005.75,656998.42,651987.96,5010.46,8903.88,1000.72,1008.09,1008.09,-999,7343.19,7287.19,71.22,53.1,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,300.0,3,100.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,8.8595,1.3895,0.1848,8.8595,1.3895,0.1848,-999,8005.18,659498.13,651982.63,7515.5,59.26,1000.65,863.2,863.2,-999,7371.39,7287.39,106.82,982.6,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,20,4,5,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,240,60,11.708,2.9955,1.4797,12.515,3.6606,2.5422,-999,8003.79,33083.2,32583.84,499.37,60.38,1000.47,66.7,66.7,-999,369.81,364.23,28.62,64.68,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,5,5,1,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,229,71,15.979,4.5537,5.1507,17.502,4.8566,7.4055,-999,7987.09,6645.17,6521.42,123.75,148.67,998.39,27.13,27.11,-999,74.36,72.97,11.86,10.17,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,8,4,2,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,219,81,14.98,4.1447,3.6212,16.9095,5.6439,6.9136,-999,7996.68,13230.81,13031.4,199.41,60.45,999.58,31.43,31.4,-999,147.96,145.73,15.88,25.82,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,10,5,2,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,242,58,12.702,4.008,2.4518,13.0295,4.1432,4.5714,-999,7999.88,13281.28,13032.24,249.04,237.17,999.99,45.0,44.76,-999,148.5,145.71,19.83,16.2,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,12,4,3,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,247,53,12.652,3.5691,2.5948,12.933,3.6395,4.0805,-999,7993.12,19857.28,19558.49,298.8,324.16,999.14,55.74,55.38,-999,222.12,218.78,20.78,16.62,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,10,5,2,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,231,69,12.751,3.8298,2.533,14.457,5.0871,3.9872,-999,7999.56,13281.5,13032.33,249.17,60.32,999.95,34.66,34.55,-999,148.5,145.72,19.84,32.31,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,20,4,5,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,263,37,10.841,3.0062,2.1922,11.025,2.3941,2.3679,-999,8001.84,33082.85,32583.77,499.08,502.18,1000.23,85.75,84.92,-999,369.85,364.27,28.6,22.29,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,12,4,3,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,235,65,13.072,3.7705,2.3396,14.5445,3.887,3.459,-999,7993.43,19855.31,19556.67,298.64,60.49,999.18,41.57,41.54,-999,222.09,218.75,20.77,38.61,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,4,4,1,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,144,156,20.469,5.4308,7.9785,32.641,14.5683,65.0856,-999,7999.79,6628.07,6526.12,101.94,61.2,999.97,19.88,19.56,-999,74.11,72.97,9.77,13.12,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,15,3,5,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,241,59,12.818,3.8458,2.3722,13.2665,3.8977,4.3539,-999,8003.38,32961.76,32587.96,373.8,502.27,1000.42,79.58,79.58,-999,368.46,364.28,21.42,16.69,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,4,4,1,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,200,100,18.5925,4.0078,7.0695,22.497,7.3482,24.7394,-999,7984.24,6621.48,6521.56,99.92,149.24,998.03,25.08,25.07,-999,74.11,72.99,9.58,8.2,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,16,4,4,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,241,59,12.503,3.6494,2.3036,12.69,3.6073,2.9943,-999,7997.33,26469.68,26070.91,398.76,60.04,999.67,50.38,49.3,-999,296.0,291.54,24.94,51.73,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,20,5,4,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,252,48,10.6165,2.9845,2.1692,10.831,3.0345,2.2712,-999,7997.83,26576.99,26076.96,500.04,60.13,999.73,60.54,59.43,-999,297.19,291.6,31.28,64.84,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,25,5,5,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,263,37,10.49,3.0147,0.7232,10.6205,2.8977,2.1911,-999,8001.71,33219.0,32593.52,625.48,60.4,1000.21,79.74,79.74,-999,371.37,364.38,35.84,81.03,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,8,4,2,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,223,77,14.806,4.5624,3.0325,15.2745,4.5843,6.0003,-999,7998.95,13229.52,13029.93,199.59,236.39,999.87,42.94,42.94,-999,147.93,145.7,15.89,13.01,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,16,4,4,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,246,54,11.711,2.7984,1.563,12.4945,3.4629,2.7237,-999,7995.41,26475.47,26076.4,399.07,412.71,999.43,72.05,71.93,-999,296.1,291.64,24.96,19.66,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,50,5,10,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,288,12,8.921,1.7464,1.23,8.945,1.7442,1.2889,-999,7991.53,66450.14,65198.64,1251.5,59.65,998.94,138.16,134.2,-999,743.37,729.37,53.41,163.18,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,5,5,1,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,199,101,17.553,4.7782,3.9162,20.018,5.7628,17.6279,-999,7991.76,6649.9,6525.5,124.4,60.72,998.97,22.55,22.54,-999,74.39,73.0,11.92,16.07,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,15,5,3,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,243,57,11.026,2.419,2.1243,12.481,3.596,2.6868,-999,7995.13,19928.14,19554.42,373.71,60.45,999.39,49.56,49.56,-999,222.88,218.7,26.0,48.34,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,40,4,10,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,273,27,9.071,1.9563,1.9111,9.1065,1.8268,2.8633,-999,7992.19,66193.71,65194.47,999.25,946.4,999.02,163.92,163.92,-999,740.47,729.29,42.65,32.49,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,30,3,10,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,257,43,10.68,2.8011,2.2308,10.8245,2.2315,2.466,-999,7992.6,65953.37,65202.17,751.21,946.33,999.07,137.57,135.15,-999,737.76,729.36,32.06,24.43,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,40,4,10,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,269,31,9.035,1.8362,1.9632,9.135,1.7861,2.1525,-999,7991.54,66195.0,65195.48,999.52,59.7,998.94,116.95,116.94,-999,740.51,729.33,42.66,130.22,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,150.0,3,50.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,8.896,1.5368,0.2782,8.896,1.5368,0.2782,-999,7998.31,329744.46,325987.75,3756.71,4486.82,999.79,647.98,647.98,-999,3687.21,3645.2,75.06,56.09,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,200.0,4,50.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,8.9055,0.1455,0.1648,8.9055,0.1455,0.1648,-999,7998.31,330997.74,325987.75,5009.99,4486.82,999.79,759.44,751.21,-999,3701.22,3645.2,100.1,74.8,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,250.0,5,50.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,8.8865,1.3249,0.1088,8.8865,1.3249,0.1088,-999,7998.31,332250.51,325987.75,6262.76,61.08,999.79,701.35,701.35,-999,3715.23,3645.2,125.13,806.89,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,200.0,4,50.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,8.8615,1.4021,0.1828,8.8615,1.4021,0.1828,-999,7998.31,330997.74,325987.75,5009.99,61.08,999.79,575.48,575.48,-999,3701.22,3645.2,100.1,645.48,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,300.0,3,100.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,8.909,0.1092,0.1393,8.909,0.1092,0.1393,-999,8005.18,659498.13,651982.63,7515.5,8904.58,1000.65,1259.55,1259.23,-999,7371.39,7287.39,106.82,79.65,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,400.0,4,100.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,8.921,0.0626,0.0842,8.921,0.0626,0.0842,-999,8005.18,662005.85,651982.63,10023.22,8904.58,1000.65,1597.14,1597.14,-999,7399.42,7287.39,142.46,106.22,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,500.0,5,100.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,8.921,0.0643,0.0592,8.921,0.0643,0.0592,-999,8005.18,664510.51,651982.63,12527.88,59.26,1000.65,1330.31,1314.59,-999,7427.42,7287.39,178.06,1637.94,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_long,0.1,400.0,4,100.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,8.8975,1.2947,0.0957,8.8975,1.2947,0.0957,-999,8005.18,662005.85,651982.63,10023.22,59.26,1000.65,1102.5,1102.5,-999,7399.42,7287.39,142.46,1310.47,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
