sim_type,pulse_shape,bin_width_ms,peak_amplitude,peak_amp_relative,overall_amplitude,position,angle,trigger,background_level,sim_det,base_det,analysis_det,num_analysis_det,total_sim,successful_runs,failed_runs,median_mvt_ms,mvt_err_lower,mvt_err_upper,all_median_mvt_ms,all_mvt_err_lower,all_mvt_err_upper,mean_src_counts,mean_bkgd_counts,mean_src_counts_total,mean_src_counts_template,mean_src_counts_feature,mean_bkgd_counts_feature_local,mean_back_avg_cps,MVT_snr,MVT_snr_position,S_flu,S_flu_total,S_flu_template,S_flu_feature_avg,S_flu_feature_local,S16,S32,S64,S128,S16_total,S32_total,S64_total,S128_total,S16_template,S32_template,S64_template,S128_template,S16_feature,S32_feature,S64_feature,S128_feature,sigma,center_time,width,peak_time_ratio,start_time,rise_time,decay_time
function,norris,0.03,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,54,246,17.673,7.0918,7.209,33.4675,18.6883,54.3925,18.81,74.72,-999,-999,-999,-999,997.47,6.92,-999,2.18,-999,-999,-999,-999,2.67,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.01
function,norris,0.01,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,10,290,7.1345,1.644,1.4247,20.3565,13.2137,18.1917,7.8,21.4,-999,-999,-999,-999,918.52,4.85,-999,1.71,-999,-999,-999,-999,1.61,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.003
function,norris,1.0,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,112,188,37.7575,12.3557,24.318,62.0945,29.2905,105.6969,44.61,218.43,-999,-999,-999,-999,997.78,10.44,-999,3.02,-999,-999,-999,-999,2.99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.03
function,norris,0.001,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,10,290,6.516,1.5196,1.6362,18.247,11.2534,18.8676,7.8,21.7,-999,-999,-999,-999,929.63,4.79,-999,1.7,-999,-999,-999,-999,1.62,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.003
function,norris,0.3,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,115,185,38.965,11.5848,24.157,63.068,29.928,95.9821,44.21,219.42,-999,-999,-999,-999,1002.22,10.57,-999,2.99,-999,-999,-999,-999,2.95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.03
function,norris,0.01,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,186,114,57.1435,17.4949,23.6413,69.5125,25.9216,91.2219,167.4,752.24,-999,-999,-999,-999,997.25,14.46,-999,6.11,-999,-999,-999,-999,3.53,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.1
function,norris,0.1,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,111,189,37.609,11.4974,22.4956,62.249,30.1798,128.4406,44.59,218.47,-999,-999,-999,-999,997.83,10.42,-999,3.02,-999,-999,-999,-999,2.97,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.03
function,norris,0.001,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,51,249,16.588,5.799,6.41,30.651,17.417,48.012,19.25,74.1,-999,-999,-999,-999,989.21,6.77,-999,2.23,-999,-999,-999,-999,2.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.01
function,norris,0.03,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,114,186,37.4165,10.8057,23.0093,62.041,30.4407,130.6046,44.49,218.87,-999,-999,-999,-999,999.66,10.4,-999,3.01,-999,-999,-999,-999,2.96,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.03
function,norris,0.01,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,117,183,39.923,11.7178,19.421,59.285,26.0617,112.0156,44.28,217.84,-999,-999,-999,-999,995.02,10.66,-999,3.0,-999,-999,-999,-999,2.95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.03
function,norris,0.3,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,166,134,78.334,27.208,49.6692,105.899,45.4918,98.7746,126.36,716.67,-999,-999,-999,-999,999.77,15.67,-999,4.72,-999,-999,-999,-999,3.32,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.1
function,norris,0.001,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,75,225,24.049,10.4686,9.4367,59.413,36.2022,65.336,27.95,86.71,-999,-999,-999,-999,998.44,8.57,-999,3.01,-999,-999,-999,-999,2.87,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.01
function,norris,1.0,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,164,136,77.035,26.2848,51.7082,104.9275,43.4005,102.5063,126.32,717.12,-999,-999,-999,-999,1000.4,15.55,-999,4.72,-999,-999,-999,-999,3.32,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.1
function,norris,0.03,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,171,129,82.484,32.3512,43.423,102.557,43.0426,94.5096,126.35,715.83,-999,-999,-999,-999,998.59,16.02,-999,4.72,-999,-999,-999,-999,3.31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.1
function,norris,0.3,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,211,89,8.872,1.4824,2.2832,9.397,1.7476,44.7594,40.21,37.87,-999,-999,-999,-999,1001.12,11.0,-999,6.5,-999,-999,-999,-999,4.62,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.003
function,norris,0.1,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,210,90,8.5495,1.9516,1.6701,9.02,1.7913,23.4412,40.1,37.74,-999,-999,-999,-999,998.23,10.85,-999,6.49,-999,-999,-999,-999,4.61,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.003
function,norris,0.1,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,168,132,83.1955,33.7998,47.9542,103.734,43.8372,96.9308,126.58,716.68,-999,-999,-999,-999,999.78,16.08,-999,4.73,-999,-999,-999,-999,3.31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.1
function,norris,1.0,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,161,139,9.979,0.51,2.3314,14.3995,4.7075,50.1647,40.42,37.94,-999,-999,-999,-999,1002.81,10.17,-999,6.53,-999,-999,-999,-999,4.62,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.003
function,norris,0.03,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,207,93,7.924,1.4646,2.2765,9.028,2.4039,17.7796,40.04,37.69,-999,-999,-999,-999,997.02,10.63,-999,6.49,-999,-999,-999,-999,4.61,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.003
function,norris,0.01,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,202,98,8.24,1.9952,1.5382,8.695,1.7133,16.3413,39.82,37.78,-999,-999,-999,-999,999.06,10.7,-999,6.44,-999,-999,-999,-999,4.59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.003
function,norris,0.003,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,115,185,39.598,13.1791,19.6002,61.028,28.534,138.4527,44.55,218.44,-999,-999,-999,-999,997.73,10.62,-999,3.02,-999,-999,-999,-999,2.96,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.03
function,norris,0.01,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,167,133,82.451,33.6674,49.9712,106.452,47.7258,88.4587,126.06,716.41,-999,-999,-999,-999,999.39,16.02,-999,4.71,-999,-999,-999,-999,3.29,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.1
function,norris,1.0,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,272,28,17.7695,5.6215,5.7483,18.0435,4.6731,6.1488,98.88,101.18,-999,-999,-999,-999,1000.47,14.57,-999,9.82,-999,-999,-999,-999,5.73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.01
function,norris,0.3,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,254,46,18.355,7.2171,3.8763,18.8585,6.5209,4.3114,98.85,101.01,-999,-999,-999,-999,998.9,15.87,-999,9.82,-999,-999,-999,-999,5.74,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.01
function,norris,0.1,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,248,52,17.579,6.9468,4.1279,18.0135,7.0615,6.4012,98.89,101.27,-999,-999,-999,-999,1001.34,14.98,-999,9.81,-999,-999,-999,-999,5.71,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.01
function,norris,1.0,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,232,68,29.5305,8.3834,7.0777,30.421,7.8645,8.0938,234.76,264.81,-999,-999,-999,-999,1002.14,20.78,-999,14.43,-999,-999,-999,-999,6.12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.03
function,norris,0.03,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,240,60,17.424,6.907,4.2753,18.0435,7.2022,6.1522,98.9,101.31,-999,-999,-999,-999,1001.75,15.42,-999,9.81,-999,-999,-999,-999,5.74,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.01
function,norris,0.001,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,18,282,17.476,6.8059,39.0226,96.707,74.7144,200.948,15.67,38.17,-999,-999,-999,-999,1009.5,7.1,-999,2.52,-999,-999,-999,-999,2.62,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.003
function,norris,0.1,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,220,80,29.093,8.208,6.5158,29.825,8.6112,7.1426,234.68,264.45,-999,-999,-999,-999,1000.74,20.35,-999,14.43,-999,-999,-999,-999,6.11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.03
function,norris,0.003,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,204,96,8.241,2.0387,1.5935,8.65,1.7344,15.0391,39.74,37.77,-999,-999,-999,-999,998.87,10.71,-999,6.43,-999,-999,-999,-999,4.58,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.003
function,norris,0.01,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,239,61,16.876,6.8778,3.9462,17.216,6.0161,6.4455,98.87,101.37,-999,-999,-999,-999,1002.28,15.1,-999,9.81,-999,-999,-999,-999,5.72,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.01
function,norris,0.3,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,224,76,27.193,6.8127,6.0542,28.9265,7.2377,10.1179,234.92,265.0,-999,-999,-999,-999,1002.82,20.26,-999,14.43,-999,-999,-999,-999,6.13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.03
function,norris,0.03,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,216,84,29.576,8.6578,6.481,29.9035,8.929,7.4607,234.58,264.45,-999,-999,-999,-999,1000.77,20.82,-999,14.43,-999,-999,-999,-999,6.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.03
function,norris,1.0,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,207,93,51.792,17.814,10.0716,52.287,16.1807,12.1862,617.15,799.38,-999,-999,-999,-999,999.81,28.12,-999,21.83,-999,-999,-999,-999,6.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.1
function,norris,0.01,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,216,84,28.4015,8.2955,6.1701,29.0095,8.4092,10.8623,234.69,264.62,-999,-999,-999,-999,1001.41,19.98,-999,14.43,-999,-999,-999,-999,6.11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.03
function,norris,0.1,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,195,105,50.196,14.7042,10.252,50.7225,14.5505,20.1452,616.89,799.22,-999,-999,-999,-999,999.61,27.7,-999,21.83,-999,-999,-999,-999,6.48,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.1
function,norris,0.3,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,199,101,52.402,15.2287,10.6852,52.854,15.626,15.1749,616.77,799.15,-999,-999,-999,-999,999.53,28.34,-999,21.82,-999,-999,-999,-999,6.48,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.1
function,norris,0.03,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,192,108,50.4745,14.1244,10.4421,50.9015,14.4555,16.6081,616.43,799.46,-999,-999,-999,-999,999.91,27.77,-999,21.81,-999,-999,-999,-999,6.48,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.1
function,norris,1.0,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,100,200,10.163,0.5982,3.498,22.272,12.214,20.063,30.71,29.6,-999,-999,-999,-999,987.23,8.61,-999,5.62,-999,-999,-999,-999,4.36,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.003
function,norris,0.1,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,207,93,7.424,1.4681,1.8296,8.6685,2.3756,17.2933,30.54,30.19,-999,-999,-999,-999,1007.08,9.65,-999,5.54,-999,-999,-999,-999,4.31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.003
function,norris,0.3,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,185,115,8.305,1.1352,2.3069,10.326,3.0051,25.2424,30.85,29.99,-999,-999,-999,-999,1000.61,10.0,-999,5.61,-999,-999,-999,-999,4.37,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.003
function,norris,0.01,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,200,100,7.145,1.9472,1.7381,8.313,2.3134,17.2656,30.44,30.18,-999,-999,-999,-999,1006.38,8.93,-999,5.52,-999,-999,-999,-999,4.29,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.003
function,norris,0.03,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,202,98,7.374,1.9386,1.7999,8.423,2.1176,17.7348,30.61,30.11,-999,-999,-999,-999,1004.68,9.66,-999,5.56,-999,-999,-999,-999,4.31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.003
function,norris,0.003,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,237,63,16.919,6.7912,4.0126,17.207,6.4938,6.8865,98.76,101.35,-999,-999,-999,-999,1002.19,15.29,-999,9.8,-999,-999,-999,-999,5.72,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.01
function,norris,0.001,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,101,199,27.912,7.946,26.229,78.947,53.0122,151.2364,35.01,101.22,-999,-999,-999,-999,1000.85,9.53,-999,3.48,-999,-999,-999,-999,3.06,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.01
function,norris,0.003,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,198,102,7.1585,2.0315,1.7379,8.252,2.2699,14.6736,30.43,30.13,-999,-999,-999,-999,1005.0,8.99,-999,5.52,-999,-999,-999,-999,4.28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.003
function,norris,1.0,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,264,36,14.6235,2.9647,5.9445,15.259,3.3939,8.3578,75.52,87.92,-999,-999,-999,-999,1012.07,13.85,-999,8.05,-999,-999,-999,-999,4.88,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.01
function,norris,0.003,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,193,107,83.272,26.3548,33.3267,94.904,34.468,49.5361,205.03,799.0,-999,-999,-999,-999,999.34,17.66,-999,7.25,-999,-999,-999,-999,3.59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.1
function,norris,0.01,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,199,101,48.838,14.7209,9.4191,49.56,14.7413,17.4864,616.64,799.39,-999,-999,-999,-999,999.83,27.32,-999,21.82,-999,-999,-999,-999,6.48,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.1
function,norris,0.001,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,200,100,6.9265,2.0799,2.3017,8.061,2.4276,17.6157,30.42,30.16,-999,-999,-999,-999,1005.75,8.66,-999,5.52,-999,-999,-999,-999,4.29,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.003
function,norris,0.003,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,217,83,28.619,8.3354,6.2395,28.994,8.6262,8.6785,235.04,264.46,-999,-999,-999,-999,1000.81,20.0,-999,14.45,-999,-999,-999,-999,6.12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.03
function,norris,0.001,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,114,186,38.6765,11.4331,24.6969,62.783,30.1816,109.0987,44.47,218.46,-999,-999,-999,-999,997.82,10.54,-999,3.01,-999,-999,-999,-999,2.95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.03
function,norris,0.001,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,179,121,44.705,16.3617,10.5287,48.554,15.9437,74.2004,61.78,238.16,-999,-999,-999,-999,994.66,11.48,-999,4.0,-999,-999,-999,-999,3.08,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.03
function,norris,0.003,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,188,112,57.4045,17.6871,23.9373,69.068,26.6743,95.1485,167.62,752.24,-999,-999,-999,-999,997.25,14.48,-999,6.11,-999,-999,-999,-999,3.53,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.1
function,norris,0.003,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,164,136,82.32,33.4546,49.8368,109.631,50.7826,87.2541,126.01,716.53,-999,-999,-999,-999,999.56,16.01,-999,4.71,-999,-999,-999,-999,3.27,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.1
function,norris,0.001,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,196,104,8.032,1.4126,1.5466,9.1025,2.3675,16.8813,39.56,37.78,-999,-999,-999,-999,998.9,9.81,-999,6.4,-999,-999,-999,-999,4.57,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.003
function,norris,0.001,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,230,70,16.283,6.1922,5.8895,17.0155,5.7137,6.5002,98.9,101.14,-999,-999,-999,-999,1000.12,14.82,-999,9.82,-999,-999,-999,-999,5.72,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.01
function,norris,0.001,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,195,105,53.772,16.2778,13.9904,57.692,19.5185,33.887,78.63,264.55,-999,-999,-999,-999,1000.84,12.84,-999,4.83,-999,-999,-999,-999,3.21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.03
function,norris,0.003,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,194,106,49.0745,14.4369,9.5708,49.5865,14.623,18.9303,616.56,799.58,-999,-999,-999,-999,1000.07,27.38,-999,21.81,-999,-999,-999,-999,6.47,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.1
function,norris,0.001,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,217,83,27.634,7.5716,6.1782,28.8275,8.6712,10.2473,234.49,264.65,-999,-999,-999,-999,1001.52,20.17,-999,14.41,-999,-999,-999,-999,6.11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.03
function,norris,0.001,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,170,130,79.5255,32.2044,49.7013,107.066,44.6093,81.3186,126.21,716.28,-999,-999,-999,-999,999.21,15.76,-999,4.72,-999,-999,-999,-999,3.31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.1
function,norris,0.001,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,190,110,56.1295,17.4964,23.9596,68.627,24.0227,93.5093,167.73,753.24,-999,-999,-999,-999,998.58,14.45,-999,6.11,-999,-999,-999,-999,3.51,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.1
function,norris,0.001,1,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,199,101,80.445,25.574,31.0315,91.0245,29.0701,54.1816,205.16,798.93,-999,-999,-999,-999,999.25,17.21,-999,7.26,-999,-999,-999,-999,3.59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.1
function,norris,0.001,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,198,102,51.775,17.9195,7.538,52.8145,17.4962,12.8709,616.46,799.96,-999,-999,-999,-999,1000.54,28.12,-999,21.8,-999,-999,-999,-999,6.47,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.1
function,norris,1.0,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,4,296,9.7285,0.0371,0.1021,30.818,6.8986,6.588,20.75,25.75,-999,-999,-999,-999,1092.59,6.93,-999,4.04,-999,-999,-999,-999,3.45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.003
function,norris,0.03,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,110,190,5.159,1.9052,2.237,9.632,5.1698,17.4044,20.36,23.01,-999,-999,-999,-999,980.13,6.97,-999,4.26,-999,-999,-999,-999,3.28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.003
function,norris,0.01,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,222,78,14.1535,4.3625,3.7033,15.0535,5.0738,6.3379,75.3,87.83,-999,-999,-999,-999,1011.08,13.73,-999,8.03,-999,-999,-999,-999,4.87,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.01
function,norris,0.1,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,225,75,35.563,13.743,13.008,36.7245,11.3628,15.6306,502.36,753.48,-999,-999,-999,-999,998.98,23.54,-999,18.3,-999,-999,-999,-999,6.41,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.1
